@relation relation: PoC: ALB0331; Target: Avg$PerMWHr; Delay: 0.5hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Avg$PerMWHr numeric

@data
24.0,0.0,2024.0,3.0,4.0,212.048,182.53,0.0,-1.0,0.88789239,0.46005119,175.43571429
25.0,0.0,2024.0,3.0,4.0,175.43571429,173.29,-0.13052619,-0.99144486,0.88805732,0.45973274,171.43666667
26.0,0.0,2024.0,3.0,4.0,171.43666667,171.405,-0.25881905,-0.96592583,0.88822214,0.45941423,174.72
27.0,0.0,2024.0,3.0,4.0,174.72,177.68,-0.38268343,-0.92387953,0.88838684,0.45909565,243.47
28.0,0.0,2024.0,3.0,4.0,243.47,252.755,-0.5,-0.8660254,0.88855143,0.45877702,254.44666667
29.0,0.0,2024.0,3.0,4.0,254.44666667,270.215,-0.60876143,-0.79335334,0.8887159,0.45845833,270.72714286
30.0,0.0,2024.0,3.0,4.0,270.72714286,276.85,-0.70710678,-0.70710678,0.88888026,0.45813958,260.27714286
31.0,0.0,2024.0,3.0,4.0,260.27714286,275.75,-0.79335334,-0.60876143,0.88904451,0.45782078,210.03333333
32.0,0.0,2024.0,3.0,4.0,210.03333333,206.705,-0.8660254,-0.5,0.88920864,0.45750191,186.48428571
33.0,0.0,2024.0,3.0,4.0,186.48428571,179.74,-0.92387953,-0.38268343,0.88937265,0.45718298,278.58333333
34.0,0.0,2024.0,3.0,4.0,278.58333333,280.46,-0.96592583,-0.25881905,0.88953656,0.456864,265.185
35.0,0.0,2024.0,3.0,4.0,265.185,283.72,-0.99144486,-0.13052619,0.88970034,0.45654496,281.93
36.0,0.0,2024.0,3.0,4.0,281.93,282.01,-1.0,-0.0,0.88986402,0.45622585,277.952
37.0,0.0,2024.0,3.0,4.0,277.952,278.97,-0.99144486,0.13052619,0.89002758,0.45590669,259.66857143
38.0,0.0,2024.0,3.0,4.0,259.66857143,275.65,-0.96592583,0.25881905,0.89019102,0.45558747,191.82571429
39.0,0.0,2024.0,3.0,4.0,191.82571429,179.94,-0.92387953,0.38268343,0.89035435,0.4552682,193.65
40.0,0.0,2024.0,3.0,4.0,193.65,182.32,-0.8660254,0.5,0.89051757,0.45494886,222.84142857
41.0,0.0,2024.0,3.0,4.0,222.84142857,216.47,-0.79335334,0.60876143,0.89068067,0.45462946,264.32714286
42.0,0.0,2024.0,3.0,4.0,264.32714286,271.22,-0.70710678,0.70710678,0.89084365,0.45431001,250.97
43.0,0.0,2024.0,3.0,4.0,250.97,271.48,-0.60876143,0.79335334,0.89100652,0.4539905,219.01571429
44.0,0.0,2024.0,3.0,4.0,219.01571429,237.4,-0.5,0.8660254,0.89116928,0.45367093,195.20571429
45.0,0.0,2024.0,3.0,4.0,195.20571429,198.54,-0.38268343,0.92387953,0.89133192,0.4533513,175.18166667
46.0,0.0,2024.0,3.0,4.0,175.18166667,174.17,-0.25881905,0.96592583,0.89149445,0.45303161,105.38166667
47.0,0.0,2024.0,3.0,4.0,105.38166667,109.72,-0.13052619,0.99144486,0.89165686,0.45271187,203.205
48.0,0.0,2024.0,3.0,4.0,203.205,215.37,-0.0,1.0,0.89181916,0.45239207,57.84666667
1.0,0.0,2024.0,3.0,5.0,57.84666667,46.23,0.13052619,0.99144486,0.89198135,0.4520722,51.425
2.0,0.0,2024.0,3.0,5.0,51.425,12.005,0.25881905,0.96592583,0.89214342,0.45175228,18.46166667
3.0,0.0,2024.0,3.0,5.0,18.46166667,11.87,0.38268343,0.92387953,0.89230537,0.45143231,51.285
4.0,0.0,2024.0,3.0,5.0,51.285,27.75,0.5,0.8660254,0.89246721,0.45111227,92.99333333
5.0,0.0,2024.0,3.0,5.0,92.99333333,80.875,0.60876143,0.79335334,0.89262893,0.45079218,125.63285714
6.0,0.0,2024.0,3.0,5.0,125.63285714,119.52,0.70710678,0.70710678,0.89279054,0.45047202,37.10166667
7.0,0.0,2024.0,3.0,5.0,37.10166667,36.475,0.79335334,0.60876143,0.89295204,0.45015181,9.29857143
8.0,0.0,2024.0,3.0,5.0,9.29857143,0.09,0.8660254,0.5,0.89311342,0.44983155,0.025
9.0,0.0,2024.0,3.0,5.0,0.025,0.02,0.92387953,0.38268343,0.89327468,0.44951122,0.02833333
10.0,0.0,2024.0,3.0,5.0,0.02833333,0.025,0.96592583,0.25881905,0.89343583,0.44919084,44.46333333
11.0,0.0,2024.0,3.0,5.0,44.46333333,44.465,0.99144486,0.13052619,0.89359687,0.4488704,93.60333333
12.0,0.0,2024.0,3.0,5.0,93.60333333,114.805,1.0,0.0,0.89375779,0.4485499,41.13714286
13.0,0.0,2024.0,3.0,5.0,41.13714286,11.83,0.99144486,-0.13052619,0.8939186,0.44822934,64.18142857
14.0,0.0,2024.0,3.0,5.0,64.18142857,77.32,0.96592583,-0.25881905,0.89407929,0.44790873,159.80571429
15.0,0.0,2024.0,3.0,5.0,159.80571429,165.9,0.92387953,-0.38268343,0.89423986,0.44758806,183.65142857
16.0,0.0,2024.0,3.0,5.0,183.65142857,167.75,0.8660254,-0.5,0.89440032,0.44726733,256.99833333
17.0,0.0,2024.0,3.0,5.0,256.99833333,269.895,0.79335334,-0.60876143,0.89456067,0.44694654,228.62285714
18.0,0.0,2024.0,3.0,5.0,228.62285714,213.09,0.70710678,-0.70710678,0.8947209,0.44662569,238.088
19.0,0.0,2024.0,3.0,5.0,238.088,245.48,0.60876143,-0.79335334,0.89488102,0.44630479,246.87333333
20.0,0.0,2024.0,3.0,5.0,246.87333333,251.46,0.5,-0.8660254,0.89504102,0.44598383,191.86833333
21.0,0.0,2024.0,3.0,5.0,191.86833333,187.335,0.38268343,-0.92387953,0.8952009,0.44566282,226.33333333
22.0,0.0,2024.0,3.0,5.0,226.33333333,242.465,0.25881905,-0.96592583,0.89536067,0.44534174,140.15
23.0,0.0,2024.0,3.0,5.0,140.15,156.705,0.13052619,-0.99144486,0.89552033,0.44502061,135.77857143
24.0,0.0,2024.0,3.0,5.0,135.77857143,156.1,0.0,-1.0,0.89567987,0.44469942,99.01
25.0,0.0,2024.0,3.0,5.0,99.01,98.545,-0.13052619,-0.99144486,0.89583929,0.44437818,97.62666667
26.0,0.0,2024.0,3.0,5.0,97.62666667,98.335,-0.25881905,-0.96592583,0.8959986,0.44405688,83.864
27.0,0.0,2024.0,3.0,5.0,83.864,96.32,-0.38268343,-0.92387953,0.89615779,0.44373552,108.74333333
28.0,0.0,2024.0,3.0,5.0,108.74333333,98.275,-0.5,-0.8660254,0.89631687,0.4434141,99.18
29.0,0.0,2024.0,3.0,5.0,99.18,98.16,-0.60876143,-0.79335334,0.89647584,0.44309262,88.075
30.0,0.0,2024.0,3.0,5.0,88.075,96.03,-0.70710678,-0.70710678,0.89663469,0.44277109,86.01833333
31.0,0.0,2024.0,3.0,5.0,86.01833333,98.035,-0.79335334,-0.60876143,0.89679342,0.44244951,74.46833333
32.0,0.0,2024.0,3.0,5.0,74.46833333,62.9,-0.8660254,-0.5,0.89695204,0.44212786,98.08166667
33.0,0.0,2024.0,3.0,5.0,98.08166667,98.13,-0.92387953,-0.38268343,0.89711054,0.44180616,98.60142857
34.0,0.0,2024.0,3.0,5.0,98.60142857,98.07,-0.96592583,-0.25881905,0.89726893,0.4414844,110.39571429
35.0,0.0,2024.0,3.0,5.0,110.39571429,105.43,-0.99144486,-0.13052619,0.8974272,0.44116259,111.4175
36.0,0.0,2024.0,3.0,5.0,111.4175,102.09,-1.0,-0.0,0.89758535,0.44084071,133.8
37.0,0.0,2024.0,3.0,5.0,133.8,136.01,-0.99144486,0.13052619,0.89774339,0.44051878,178.465
38.0,0.0,2024.0,3.0,5.0,178.465,178.965,-0.96592583,0.25881905,0.89790132,0.4401968,178.51833333
39.0,0.0,2024.0,3.0,5.0,178.51833333,178.39,-0.92387953,0.38268343,0.89805913,0.43987476,176.58666667
40.0,0.0,2024.0,3.0,5.0,176.58666667,178.18,-0.8660254,0.5,0.89821682,0.43955266,179.02333333
41.0,0.0,2024.0,3.0,5.0,179.02333333,178.345,-0.79335334,0.60876143,0.8983744,0.4392305,156.85571429
42.0,0.0,2024.0,3.0,5.0,156.85571429,156.49,-0.70710678,0.70710678,0.89853186,0.43890829,192.09833333
43.0,0.0,2024.0,3.0,5.0,192.09833333,201.77,-0.60876143,0.79335334,0.89868921,0.43858602,175.075
44.0,0.0,2024.0,3.0,5.0,175.075,173.265,-0.5,0.8660254,0.89884644,0.4382637,142.96714286
45.0,0.0,2024.0,3.0,5.0,142.96714286,164.64,-0.38268343,0.92387953,0.89900356,0.43794132,71.43625
46.0,0.0,2024.0,3.0,5.0,71.43625,53.675,-0.25881905,0.96592583,0.89916056,0.43761888,92.56571429
47.0,0.0,2024.0,3.0,5.0,92.56571429,54.22,-0.13052619,0.99144486,0.89931745,0.43729639,146.95571429
48.0,0.0,2024.0,3.0,5.0,146.95571429,160.27,-0.0,1.0,0.89947422,0.43697384,153.63166667
1.0,0.0,2024.0,3.0,6.0,153.63166667,159.145,0.13052619,0.99144486,0.89963087,0.43665123,192.68714286
2.0,0.0,2024.0,3.0,6.0,192.68714286,191.83,0.25881905,0.96592583,0.89978741,0.43632857,105.29
3.0,0.0,2024.0,3.0,6.0,105.29,117.03,0.38268343,0.92387953,0.89994383,0.43600585,30.87666667
4.0,0.0,2024.0,3.0,6.0,30.87666667,17.615,0.5,0.8660254,0.90010014,0.43568308,26.18142857
5.0,0.0,2024.0,3.0,6.0,26.18142857,26.32,0.60876143,0.79335334,0.90025633,0.43536025,101.8
6.0,0.0,2024.0,3.0,6.0,101.8,101.11,0.70710678,0.70710678,0.9004124,0.43503736,43.01
7.0,0.0,2024.0,3.0,6.0,43.01,21.19,0.79335334,0.60876143,0.90056836,0.43471442,58.47666667
8.0,0.0,2024.0,3.0,6.0,58.47666667,53.52,0.8660254,0.5,0.90072421,0.43439142,52.285
9.0,0.0,2024.0,3.0,6.0,52.285,52.74,0.92387953,0.38268343,0.90087993,0.43406837,139.975
10.0,0.0,2024.0,3.0,6.0,139.975,156.15,0.96592583,0.25881905,0.90103554,0.43374526,164.37714286
11.0,0.0,2024.0,3.0,6.0,164.37714286,182.23,0.99144486,0.13052619,0.90119104,0.43342209,199.56
12.0,0.0,2024.0,3.0,6.0,199.56,190.75,1.0,0.0,0.90134642,0.43309887,198.445
13.0,0.0,2024.0,3.0,6.0,198.445,192.12,0.99144486,-0.13052619,0.90150168,0.43277559,172.27333333
14.0,0.0,2024.0,3.0,6.0,172.27333333,190.095,0.96592583,-0.25881905,0.90165683,0.43245226,209.2
15.0,0.0,2024.0,3.0,6.0,209.2,192.15,0.92387953,-0.38268343,0.90181186,0.43212887,218.94166667
16.0,0.0,2024.0,3.0,6.0,218.94166667,198.005,0.8660254,-0.5,0.90196678,0.43180543,360.38571429
17.0,0.0,2024.0,3.0,6.0,360.38571429,426.12,0.79335334,-0.60876143,0.90212158,0.43148193,438.47
18.0,0.0,2024.0,3.0,6.0,438.47,437.03,0.70710678,-0.70710678,0.90227626,0.43115837,246.78571429
19.0,0.0,2024.0,3.0,6.0,246.78571429,249.8,0.60876143,-0.79335334,0.90243083,0.43083476,209.62
20.0,0.0,2024.0,3.0,6.0,209.62,205.515,0.5,-0.8660254,0.90258528,0.4305111,210.93428571
21.0,0.0,2024.0,3.0,6.0,210.93428571,198.0,0.38268343,-0.92387953,0.90273962,0.43018738,195.18142857
22.0,0.0,2024.0,3.0,6.0,195.18142857,196.83,0.25881905,-0.96592583,0.90289384,0.4298636,200.93
23.0,0.0,2024.0,3.0,6.0,200.93,195.69,0.13052619,-0.99144486,0.90304794,0.42953977,199.87714286
24.0,0.0,2024.0,3.0,6.0,199.87714286,194.18,0.0,-1.0,0.90320193,0.42921588,209.788
25.0,0.0,2024.0,3.0,6.0,209.788,214.4,-0.13052619,-0.99144486,0.9033558,0.42889194,203.23857143
26.0,0.0,2024.0,3.0,6.0,203.23857143,195.54,-0.25881905,-0.96592583,0.90350956,0.42856794,236.38166667
27.0,0.0,2024.0,3.0,6.0,236.38166667,234.395,-0.38268343,-0.92387953,0.9036632,0.42824389,215.06
28.0,0.0,2024.0,3.0,6.0,215.06,213.035,-0.5,-0.8660254,0.90381672,0.42791978,208.87666667
29.0,0.0,2024.0,3.0,6.0,208.87666667,207.785,-0.60876143,-0.79335334,0.90397013,0.42759562,236.89571429
30.0,0.0,2024.0,3.0,6.0,236.89571429,238.09,-0.70710678,-0.70710678,0.90412342,0.4272714,239.08
31.0,0.0,2024.0,3.0,6.0,239.08,249.97,-0.79335334,-0.60876143,0.90427659,0.42694713,208.90166667
32.0,0.0,2024.0,3.0,6.0,208.90166667,212.595,-0.8660254,-0.5,0.90442965,0.4266228,202.71
33.0,0.0,2024.0,3.0,6.0,202.71,197.14,-0.92387953,-0.38268343,0.90458259,0.42629842,194.67571429
34.0,0.0,2024.0,3.0,6.0,194.67571429,193.44,-0.96592583,-0.25881905,0.90473541,0.42597398,193.39428571
35.0,0.0,2024.0,3.0,6.0,193.39428571,193.07,-0.99144486,-0.13052619,0.90488812,0.42564949,207.24142857
36.0,0.0,2024.0,3.0,6.0,207.24142857,209.08,-1.0,-0.0,0.90504071,0.42532494,252.15285714
37.0,0.0,2024.0,3.0,6.0,252.15285714,254.1,-0.99144486,0.13052619,0.90519319,0.42500034,249.93
38.0,0.0,2024.0,3.0,6.0,249.93,250.92,-0.96592583,0.25881905,0.90534555,0.42467568,254.02666667
39.0,0.0,2024.0,3.0,6.0,254.02666667,254.055,-0.92387953,0.38268343,0.90549779,0.42435097,244.77666667
40.0,0.0,2024.0,3.0,6.0,244.77666667,242.455,-0.8660254,0.5,0.90564992,0.42402621,236.75833333
41.0,0.0,2024.0,3.0,6.0,236.75833333,236.76,-0.79335334,0.60876143,0.90580193,0.42370139,242.94333333
42.0,0.0,2024.0,3.0,6.0,242.94333333,244.16,-0.70710678,0.70710678,0.90595382,0.42337651,248.26333333
43.0,0.0,2024.0,3.0,6.0,248.26333333,253.16,-0.60876143,0.79335334,0.9061056,0.42305158,242.975
44.0,0.0,2024.0,3.0,6.0,242.975,251.68,-0.5,0.8660254,0.90625726,0.4227266,205.56333333
45.0,0.0,2024.0,3.0,6.0,205.56333333,198.79,-0.38268343,0.92387953,0.9064088,0.42240156,196.6625
46.0,0.0,2024.0,3.0,6.0,196.6625,193.21,-0.25881905,0.96592583,0.90656023,0.42207647,185.2175
47.0,0.0,2024.0,3.0,6.0,185.2175,180.695,-0.13052619,0.99144486,0.90671154,0.42175133,206.80857143
48.0,0.0,2024.0,3.0,6.0,206.80857143,221.26,-0.0,1.0,0.90686274,0.42142613,185.40571429
1.0,0.0,2024.0,3.0,7.0,185.40571429,184.44,0.13052619,0.99144486,0.90701381,0.42110087,202.185
2.0,0.0,2024.0,3.0,7.0,202.185,204.785,0.25881905,0.96592583,0.90716477,0.42077556,167.93166667
3.0,0.0,2024.0,3.0,7.0,167.93166667,177.88,0.38268343,0.92387953,0.90731562,0.4204502,144.89
4.0,0.0,2024.0,3.0,7.0,144.89,144.835,0.5,0.8660254,0.90746635,0.42012478,155.836
5.0,0.0,2024.0,3.0,7.0,155.836,157.14,0.60876143,0.79335334,0.90761696,0.41979931,96.62
6.0,0.0,2024.0,3.0,7.0,96.62,104.92,0.70710678,0.70710678,0.90776745,0.41947379,49.575
7.0,0.0,2024.0,3.0,7.0,49.575,9.065,0.79335334,0.60876143,0.90791783,0.41914821,51.05
8.0,0.0,2024.0,3.0,7.0,51.05,65.77,0.8660254,0.5,0.90806809,0.41882257,68.60333333
9.0,0.0,2024.0,3.0,7.0,68.60333333,74.21,0.92387953,0.38268343,0.90821823,0.41849689,80.81
10.0,0.0,2024.0,3.0,7.0,80.81,103.85,0.96592583,0.25881905,0.90836826,0.41817115,49.38166667
11.0,0.0,2024.0,3.0,7.0,49.38166667,36.215,0.99144486,0.13052619,0.90851817,0.41784535,129.22428571
12.0,0.0,2024.0,3.0,7.0,129.22428571,179.56,1.0,0.0,0.90866796,0.4175195,129.07714286
13.0,0.0,2024.0,3.0,7.0,129.07714286,137.06,0.99144486,-0.13052619,0.90881764,0.4171936,145.4225
14.0,0.0,2024.0,3.0,7.0,145.4225,143.87,0.96592583,-0.25881905,0.9089672,0.41686765,183.54142857
15.0,0.0,2024.0,3.0,7.0,183.54142857,188.72,0.92387953,-0.38268343,0.90911664,0.41654164,203.22714286
16.0,0.0,2024.0,3.0,7.0,203.22714286,201.62,0.8660254,-0.5,0.90926596,0.41621558,225.69571429
17.0,0.0,2024.0,3.0,7.0,225.69571429,235.07,0.79335334,-0.60876143,0.90941517,0.41588946,192.53
18.0,0.0,2024.0,3.0,7.0,192.53,193.36,0.70710678,-0.70710678,0.90956427,0.41556329,177.09
19.0,0.0,2024.0,3.0,7.0,177.09,179.48,0.60876143,-0.79335334,0.90971324,0.41523707,175.03142857
20.0,0.0,2024.0,3.0,7.0,175.03142857,179.45,0.5,-0.8660254,0.9098621,0.41491079,167.36857143
21.0,0.0,2024.0,3.0,7.0,167.36857143,160.1,0.38268343,-0.92387953,0.91001084,0.41458446,160.702
22.0,0.0,2024.0,3.0,7.0,160.702,155.49,0.25881905,-0.96592583,0.91015946,0.41425808,181.422
23.0,0.0,2024.0,3.0,7.0,181.422,182.5,0.13052619,-0.99144486,0.91030797,0.41393164,159.41833333
24.0,0.0,2024.0,3.0,7.0,159.41833333,155.87,0.0,-1.0,0.91045636,0.41360515,130.28
25.0,0.0,2024.0,3.0,7.0,130.28,125.76,-0.13052619,-0.99144486,0.91060463,0.41327861,110.80666667
26.0,0.0,2024.0,3.0,7.0,110.80666667,100.52,-0.25881905,-0.96592583,0.91075279,0.41295201,103.915
27.0,0.0,2024.0,3.0,7.0,103.915,103.845,-0.38268343,-0.92387953,0.91090082,0.41262536,150.40666667
28.0,0.0,2024.0,3.0,7.0,150.40666667,158.44,-0.5,-0.8660254,0.91104874,0.41229866,121.005
29.0,0.0,2024.0,3.0,7.0,121.005,108.595,-0.60876143,-0.79335334,0.91119655,0.41197191,133.79
30.0,0.0,2024.0,3.0,7.0,133.79,142.4,-0.70710678,-0.70710678,0.91134423,0.4116451,156.64285714
31.0,0.0,2024.0,3.0,7.0,156.64285714,155.98,-0.79335334,-0.60876143,0.9114918,0.41131824,123.27714286
32.0,0.0,2024.0,3.0,7.0,123.27714286,109.76,-0.8660254,-0.5,0.91163926,0.41099132,156.72666667
33.0,0.0,2024.0,3.0,7.0,156.72666667,156.06,-0.92387953,-0.38268343,0.91178659,0.41066435,146.894
34.0,0.0,2024.0,3.0,7.0,146.894,156.21,-0.96592583,-0.25881905,0.91193381,0.41033733,148.05833333
35.0,0.0,2024.0,3.0,7.0,148.05833333,157.28,-0.99144486,-0.13052619,0.91208091,0.41001026,149.12666667
36.0,0.0,2024.0,3.0,7.0,149.12666667,155.96,-1.0,-0.0,0.91222789,0.40968314,173.47714286
37.0,0.0,2024.0,3.0,7.0,173.47714286,178.54,-0.99144486,0.13052619,0.91237476,0.40935596,189.865
38.0,0.0,2024.0,3.0,7.0,189.865,182.56,-0.96592583,0.25881905,0.91252151,0.40902873,207.28428571
39.0,0.0,2024.0,3.0,7.0,207.28428571,206.36,-0.92387953,0.38268343,0.91266814,0.40870144,180.21857143
40.0,0.0,2024.0,3.0,7.0,180.21857143,181.36,-0.8660254,0.5,0.91281465,0.40837411,177.88714286
41.0,0.0,2024.0,3.0,7.0,177.88714286,181.57,-0.79335334,0.60876143,0.91296105,0.40804672,199.385
42.0,0.0,2024.0,3.0,7.0,199.385,206.2,-0.70710678,0.70710678,0.91310733,0.40771928,212.70714286
43.0,0.0,2024.0,3.0,7.0,212.70714286,207.27,-0.60876143,0.79335334,0.91325349,0.40739179,230.87714286
44.0,0.0,2024.0,3.0,7.0,230.87714286,236.27,-0.5,0.8660254,0.91339953,0.40706424,204.08
45.0,0.0,2024.0,3.0,7.0,204.08,197.54,-0.38268343,0.92387953,0.91354546,0.40673664,174.94142857
46.0,0.0,2024.0,3.0,7.0,174.94142857,181.61,-0.25881905,0.96592583,0.91369127,0.40640899,178.74666667
47.0,0.0,2024.0,3.0,7.0,178.74666667,179.035,-0.13052619,0.99144486,0.91383696,0.40608129,171.62
48.0,0.0,2024.0,3.0,7.0,171.62,184.17,-0.0,1.0,0.91398253,0.40575354,164.34142857
1.0,0.0,2024.0,3.0,8.0,164.34142857,180.49,0.13052619,0.99144486,0.91412799,0.40542573,127.97
2.0,0.0,2024.0,3.0,8.0,127.97,102.26,0.25881905,0.96592583,0.91427333,0.40509787,197.54571429
3.0,0.0,2024.0,3.0,8.0,197.54571429,191.91,0.38268343,0.92387953,0.91441855,0.40476996,108.99571429
4.0,0.0,2024.0,3.0,8.0,108.99571429,106.61,0.5,0.8660254,0.91456365,0.40444199,91.98
5.0,0.0,2024.0,3.0,8.0,91.98,92.105,0.60876143,0.79335334,0.91470864,0.40411398,9.37833333
6.0,0.0,2024.0,3.0,8.0,9.37833333,11.815,0.70710678,0.70710678,0.91485351,0.40378591,0.51666667
7.0,0.0,2024.0,3.0,8.0,0.51666667,0.22,0.79335334,0.60876143,0.91499826,0.40345779,2.42428571
8.0,0.0,2024.0,3.0,8.0,2.42428571,0.22,0.8660254,0.5,0.91514289,0.40312962,35.36833333
9.0,0.0,2024.0,3.0,8.0,35.36833333,11.665,0.92387953,0.38268343,0.9152874,0.4028014,10.07666667
10.0,0.0,2024.0,3.0,8.0,10.07666667,9.945,0.96592583,0.25881905,0.9154318,0.40247312,87.97166667
11.0,0.0,2024.0,3.0,8.0,87.97166667,102.085,0.99144486,0.13052619,0.91557608,0.4021448,94.22428571
12.0,0.0,2024.0,3.0,8.0,94.22428571,102.14,1.0,0.0,0.91572024,0.40181642,139.22285714
13.0,0.0,2024.0,3.0,8.0,139.22285714,113.63,0.99144486,-0.13052619,0.91586429,0.40148799,143.49857143
14.0,0.0,2024.0,3.0,8.0,143.49857143,123.56,0.96592583,-0.25881905,0.91600821,0.40115951,188.11714286
15.0,0.0,2024.0,3.0,8.0,188.11714286,204.75,0.92387953,-0.38268343,0.91615202,0.40083097,128.93
16.0,0.0,2024.0,3.0,8.0,128.93,166.72,0.8660254,-0.5,0.91629571,0.40050239,142.50833333
17.0,0.0,2024.0,3.0,8.0,142.50833333,157.055,0.79335334,-0.60876143,0.91643929,0.40017375,165.49
18.0,0.0,2024.0,3.0,8.0,165.49,168.63,0.70710678,-0.70710678,0.91658274,0.39984507,163.21833333
19.0,0.0,2024.0,3.0,8.0,163.21833333,160.25,0.60876143,-0.79335334,0.91672608,0.39951633,173.05714286
20.0,0.0,2024.0,3.0,8.0,173.05714286,169.0,0.5,-0.8660254,0.9168693,0.39918754,231.05833333
21.0,0.0,2024.0,3.0,8.0,231.05833333,238.055,0.38268343,-0.92387953,0.9170124,0.39885869,246.93666667
22.0,0.0,2024.0,3.0,8.0,246.93666667,253.81,0.25881905,-0.96592583,0.91715538,0.3985298,189.975
23.0,0.0,2024.0,3.0,8.0,189.975,191.42,0.13052619,-0.99144486,0.91729825,0.39820086,178.73833333
24.0,0.0,2024.0,3.0,8.0,178.73833333,178.705,0.0,-1.0,0.917441,0.39787186,189.38666667
25.0,0.0,2024.0,3.0,8.0,189.38666667,185.055,-0.13052619,-0.99144486,0.91758363,0.39754281,207.294
26.0,0.0,2024.0,3.0,8.0,207.294,201.37,-0.25881905,-0.96592583,0.91772614,0.39721372,209.21833333
27.0,0.0,2024.0,3.0,8.0,209.21833333,206.66,-0.38268343,-0.92387953,0.91786853,0.39688457,226.82666667
28.0,0.0,2024.0,3.0,8.0,226.82666667,227.43,-0.5,-0.8660254,0.91801081,0.39655537,228.0025
29.0,0.0,2024.0,3.0,8.0,228.0025,228.08,-0.60876143,-0.79335334,0.91815296,0.39622612,248.45
30.0,0.0,2024.0,3.0,8.0,248.45,252.7,-0.70710678,-0.70710678,0.918295,0.39589681,254.90333333
31.0,0.0,2024.0,3.0,8.0,254.90333333,255.39,-0.79335334,-0.60876143,0.91843692,0.39556746,251.42666667
32.0,0.0,2024.0,3.0,8.0,251.42666667,251.33,-0.8660254,-0.5,0.91857873,0.39523806,401.68166667
33.0,0.0,2024.0,3.0,8.0,401.68166667,429.255,-0.92387953,-0.38268343,0.91872041,0.3949086,264.89571429
34.0,0.0,2024.0,3.0,8.0,264.89571429,265.31,-0.96592583,-0.25881905,0.91886198,0.3945791,236.64666667
35.0,0.0,2024.0,3.0,8.0,236.64666667,230.955,-0.99144486,-0.13052619,0.91900343,0.39424954,246.21
36.0,0.0,2024.0,3.0,8.0,246.21,249.55,-1.0,-0.0,0.91914476,0.39391993,266.38833333
37.0,0.0,2024.0,3.0,8.0,266.38833333,266.165,-0.99144486,0.13052619,0.91928597,0.39359028,261.1075
38.0,0.0,2024.0,3.0,8.0,261.1075,260.255,-0.96592583,0.25881905,0.91942706,0.39326057,265.128
39.0,0.0,2024.0,3.0,8.0,265.128,264.53,-0.92387953,0.38268343,0.91956804,0.39293081,264.18166667
40.0,0.0,2024.0,3.0,8.0,264.18166667,260.375,-0.8660254,0.5,0.9197089,0.392601,260.66166667
41.0,0.0,2024.0,3.0,8.0,260.66166667,259.315,-0.79335334,0.60876143,0.91984964,0.39227114,274.26166667
42.0,0.0,2024.0,3.0,8.0,274.26166667,273.01,-0.70710678,0.70710678,0.91999026,0.39194123,257.40142857
43.0,0.0,2024.0,3.0,8.0,257.40142857,265.06,-0.60876143,0.79335334,0.92013076,0.39161127,264.03333333
44.0,0.0,2024.0,3.0,8.0,264.03333333,261.885,-0.5,0.8660254,0.92027114,0.39128126,251.82666667
45.0,0.0,2024.0,3.0,8.0,251.82666667,259.455,-0.38268343,0.92387953,0.92041141,0.3909512,233.12
46.0,0.0,2024.0,3.0,8.0,233.12,226.38,-0.25881905,0.96592583,0.92055156,0.39062109,233.99333333
47.0,0.0,2024.0,3.0,8.0,233.99333333,224.22,-0.13052619,0.99144486,0.92069159,0.39029092,215.43
48.0,0.0,2024.0,3.0,8.0,215.43,216.26,-0.0,1.0,0.9208315,0.38996071,171.45166667
1.0,0.0,2024.0,3.0,9.0,171.45166667,199.475,0.13052619,0.99144486,0.92097129,0.38963045,194.60428571
2.0,0.0,2024.0,3.0,9.0,194.60428571,182.9,0.25881905,0.96592583,0.92111096,0.38930014,147.51166667
3.0,0.0,2024.0,3.0,9.0,147.51166667,146.765,0.38268343,0.92387953,0.92125052,0.38896977,112.03
4.0,0.0,2024.0,3.0,9.0,112.03,104.81,0.5,0.8660254,0.92138995,0.38863936,83.53833333
5.0,0.0,2024.0,3.0,9.0,83.53833333,89.675,0.60876143,0.79335334,0.92152927,0.3883089,50.12285714
6.0,0.0,2024.0,3.0,9.0,50.12285714,18.4,0.70710678,0.70710678,0.92166847,0.38797839,79.35
7.0,0.0,2024.0,3.0,9.0,79.35,107.16,0.79335334,0.60876143,0.92180755,0.38764783,138.71428571
8.0,0.0,2024.0,3.0,9.0,138.71428571,157.13,0.8660254,0.5,0.92194651,0.38731721,71.95
9.0,0.0,2024.0,3.0,9.0,71.95,51.04,0.92387953,0.38268343,0.92208536,0.38698655,34.48
10.0,0.0,2024.0,3.0,9.0,34.48,0.03,0.96592583,0.25881905,0.92222408,0.38665584,102.03333333
11.0,0.0,2024.0,3.0,9.0,102.03333333,102.04,0.99144486,0.13052619,0.92236269,0.38632508,159.93
12.0,0.0,2024.0,3.0,9.0,159.93,172.83,1.0,0.0,0.92250118,0.38599427,129.44
