TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
18,0.0,2022.0,11.0,6.0,0.0125,0.01,0.70710678,-0.70710678,-0.80796171,0.58923499,0
19,0.0,2022.0,11.0,6.0,0.01,0.01,0.60876143,-0.79335334,-0.80775034,0.58952471,0
20,0.0,2022.0,11.0,6.0,0.01,0.01,0.5,-0.8660254,-0.80753887,0.58981436,0
21,0.0,2022.0,11.0,6.0,0.01,0.01,0.38268343,-0.92387953,-0.80732729,0.59010393,0
22,0.0,2022.0,11.0,6.0,0.01,0.01,0.25881905,-0.96592583,-0.80711561,0.59039342,0
23,0.0,2022.0,11.0,6.0,0.01,0.01,0.13052619,-0.99144486,-0.80690383,0.59068284,0
24,0.0,2022.0,11.0,6.0,0.01142857,0.01,0.0,-1.0,-0.80669194,0.59097218,0
25,0.0,2022.0,11.0,6.0,1.80142857,0.02,-0.13052619,-0.99144486,-0.80647995,0.59126144,0
26,0.0,2022.0,11.0,6.0,8.14666667,9.37,-0.25881905,-0.96592583,-0.80626785,0.59155063,0
27,0.0,2022.0,11.0,6.0,10.15833333,9.94,-0.38268343,-0.92387953,-0.80605565,0.59183975,0
28,0.0,2022.0,11.0,6.0,9.19285714,9.81,-0.5,-0.8660254,-0.80584335,0.59212878,0
29,0.0,2022.0,11.0,6.0,9.38333333,9.78,-0.60876143,-0.79335334,-0.80563094,0.59241775,0
30,0.0,2022.0,11.0,6.0,5.44333333,5.07,-0.70710678,-0.70710678,-0.80541843,0.59270663,0
31,0.0,2022.0,11.0,6.0,6.35166667,9.445,-0.79335334,-0.60876143,-0.80520582,0.59299544,0
32,0.0,2022.0,11.0,6.0,5.33166667,4.985,-0.8660254,-0.5,-0.8049931,0.59328417,0
33,0.0,2022.0,11.0,6.0,2.37333333,2.31,-0.92387953,-0.38268343,-0.80478028,0.59357283,0
34,0.0,2022.0,11.0,6.0,0.02166667,0.02,-0.96592583,-0.25881905,-0.80456736,0.59386141,0
35,0.0,2022.0,11.0,6.0,0.585,0.02,-0.99144486,-0.13052619,-0.80435433,0.59414991,0
36,0.0,2022.0,11.0,6.0,0.02,0.02,-1.0,-0.0,-0.8041412,0.59443834,0
37,0.0,2022.0,11.0,6.0,0.02,0.02,-0.99144486,0.13052619,-0.80392796,0.59472669,0
38,0.0,2022.0,11.0,6.0,0.44166667,0.025,-0.96592583,0.25881905,-0.80371462,0.59501496,0
39,0.0,2022.0,11.0,6.0,1.535,1.72,-0.92387953,0.38268343,-0.80350118,0.59530316,0
40,0.0,2022.0,11.0,6.0,2.325,2.61,-0.8660254,0.5,-0.80328764,0.59559128,0
41,0.0,2022.0,11.0,6.0,2.66,2.65,-0.79335334,0.60876143,-0.80307399,0.59587932,0
42,0.0,2022.0,11.0,6.0,3.91333333,2.58,-0.70710678,0.70710678,-0.80286024,0.59616729,0
43,0.0,2022.0,11.0,6.0,13.15666667,12.865,-0.60876143,0.79335334,-0.80264638,0.59645518,0
44,0.0,2022.0,11.0,6.0,18.30666667,17.805,-0.5,0.8660254,-0.80243243,0.596743,0
45,0.0,2022.0,11.0,6.0,17.32,17.62,-0.38268343,0.92387953,-0.80221836,0.59703073,0
46,0.0,2022.0,11.0,6.0,17.69166667,17.72,-0.25881905,0.96592583,-0.8020042,0.59731839,0
47,0.0,2022.0,11.0,6.0,14.56666667,16.415,-0.13052619,0.99144486,-0.80178993,0.59760598,0
48,0.0,2022.0,11.0,6.0,9.865,9.84,-0.0,1.0,-0.80157556,0.59789348,0
1,0.0,2022.0,11.0,7.0,18.376,17.87,0.13052619,0.99144486,-0.80136109,0.59818091,0
2,0.0,2022.0,11.0,7.0,22.65833333,22.825,0.25881905,0.96592583,-0.80114651,0.59846827,0
3,0.0,2022.0,11.0,7.0,22.24333333,22.62,0.38268343,0.92387953,-0.80093183,0.59875554,0
4,0.0,2022.0,11.0,7.0,21.3,21.12,0.5,0.8660254,-0.80071705,0.59904274,0
5,0.0,2022.0,11.0,7.0,19.49166667,20.735,0.60876143,0.79335334,-0.80050216,0.59932986,0
6,0.0,2022.0,11.0,7.0,18.81,20.49,0.70710678,0.70710678,-0.80028717,0.59961691,0
7,0.0,2022.0,11.0,7.0,19.87666667,19.95,0.79335334,0.60876143,-0.80007208,0.59990388,0
8,0.0,2022.0,11.0,7.0,16.19833333,18.98,0.8660254,0.5,-0.79985689,0.60019077,0
9,0.0,2022.0,11.0,7.0,20.39,20.385,0.92387953,0.38268343,-0.79964159,0.60047758,0
10,0.0,2022.0,11.0,7.0,19.21166667,19.065,0.96592583,0.25881905,-0.79942619,0.60076432,0
11,0.0,2022.0,11.0,7.0,14.72666667,14.725,0.99144486,0.13052619,-0.79921069,0.60105098,0
12,0.0,2022.0,11.0,7.0,14.17,20.1,1.0,0.0,-0.79899508,0.60133756,0
13,0.0,2022.0,11.0,7.0,10.38,10.38,0.99144486,-0.13052619,-0.79877937,0.60162406,0
14,0.0,2022.0,11.0,7.0,10.14833333,10.19,0.96592583,-0.25881905,-0.79856356,0.60191049,0
15,0.0,2022.0,11.0,7.0,0.01333333,0.01,0.92387953,-0.38268343,-0.79834765,0.60219684,0
16,0.0,2022.0,11.0,7.0,0.01,0.01,0.8660254,-0.5,-0.79813163,0.60248311,0
17,0.0,2022.0,11.0,7.0,1.74,0.015,0.79335334,-0.60876143,-0.79791551,0.60276931,0
18,0.0,2022.0,11.0,7.0,8.94,8.72,0.70710678,-0.70710678,-0.79769929,0.60305542,0
19,0.0,2022.0,11.0,7.0,16.80166667,17.61,0.60876143,-0.79335334,-0.79748296,0.60334146,0
20,0.0,2022.0,11.0,7.0,13.015,12.925,0.5,-0.8660254,-0.79726654,0.60362743,0
21,0.0,2022.0,11.0,7.0,22.41,21.14,0.38268343,-0.92387953,-0.79705001,0.60391331,0
22,0.0,2022.0,11.0,7.0,39.19,22.96,0.25881905,-0.96592583,-0.79683338,0.60419912,0
23,0.0,2022.0,11.0,7.0,65.99833333,69.875,0.13052619,-0.99144486,-0.79661664,0.60448485,0
25,0.0,2022.0,11.0,7.0,74.86833333,100.425,-0.13052619,-0.99144486,-0.79618286,0.60505607,0
26,0.0,2022.0,11.0,7.0,20.6625,23.63,-0.25881905,-0.96592583,-0.79596582,0.60534157,0
27,0.0,2022.0,11.0,7.0,20.31714286,22.46,-0.38268343,-0.92387953,-0.79574868,0.60562698,0
28,0.0,2022.0,11.0,7.0,12.296,8.44,-0.5,-0.8660254,-0.79553143,0.60591232,0
29,0.0,2022.0,11.0,7.0,16.43,20.9,-0.60876143,-0.79335334,-0.79531408,0.60619758,0
30,0.0,2022.0,11.0,7.0,8.89571429,7.27,-0.70710678,-0.70710678,-0.79509663,0.60648277,0
31,0.0,2022.0,11.0,7.0,8.17428571,9.28,-0.79335334,-0.60876143,-0.79487908,0.60676787,0
32,0.0,2022.0,11.0,7.0,10.7225,10.45,-0.8660254,-0.5,-0.79466142,0.6070529,0
33,0.0,2022.0,11.0,7.0,11.00571429,8.75,-0.92387953,-0.38268343,-0.79444366,0.60733785,0
34,0.0,2022.0,11.0,7.0,6.42142857,5.95,-0.96592583,-0.25881905,-0.7942258,0.60762272,0
35,0.0,2022.0,11.0,7.0,9.93,9.04,-0.99144486,-0.13052619,-0.79400784,0.60790752,0
36,0.0,2022.0,11.0,7.0,6.45571429,6.35,-1.0,-0.0,-0.79378978,0.60819223,0
37,0.0,2022.0,11.0,7.0,7.08142857,7.38,-0.99144486,0.13052619,-0.79357161,0.60847687,0
38,0.0,2022.0,11.0,7.0,6.89571429,7.2,-0.96592583,0.25881905,-0.79335334,0.60876143,0
39,0.0,2022.0,11.0,7.0,4.29857143,5.13,-0.92387953,0.38268343,-0.79313497,0.60904591,0
40,0.0,2022.0,11.0,7.0,22.55142857,23.36,-0.8660254,0.5,-0.7929165,0.60933031,0
41,0.0,2022.0,11.0,7.0,27.74666667,27.825,-0.79335334,0.60876143,-0.79269792,0.60961464,0
42,0.0,2022.0,11.0,7.0,31.53833333,32.08,-0.70710678,0.70710678,-0.79247925,0.60989888,0
43,0.0,2022.0,11.0,7.0,66.77428571,52.7,-0.60876143,0.79335334,-0.79226047,0.61018305,0
44,0.0,2022.0,11.0,7.0,99.79428571,100.35,-0.5,0.8660254,-0.79204159,0.61046714,0
45,0.0,2022.0,11.0,7.0,100.01285714,100.43,-0.38268343,0.92387953,-0.7918226,0.61075115,0
46,0.0,2022.0,11.0,7.0,100.00666667,99.94,-0.25881905,0.96592583,-0.79160352,0.61103508,0
47,0.0,2022.0,11.0,7.0,99.97,99.95,-0.13052619,0.99144486,-0.79138433,0.61131893,0
48,0.0,2022.0,11.0,7.0,99.96,99.96,-0.0,1.0,-0.79116505,0.61160271,0
1,0.0,2022.0,11.0,8.0,99.96,99.96,0.13052619,0.99144486,-0.79094566,0.6118864,0
2,0.0,2022.0,11.0,8.0,100.09857143,100.19,0.25881905,0.96592583,-0.79072617,0.61217002,0
3,0.0,2022.0,11.0,8.0,100.68833333,100.69,0.38268343,0.92387953,-0.79050657,0.61245356,0
4,0.0,2022.0,11.0,8.0,99.2,99.185,0.5,0.8660254,-0.79028688,0.61273702,0
5,0.0,2022.0,11.0,8.0,97.72,97.08,0.60876143,0.79335334,-0.79006708,0.6130204,0
6,0.0,2022.0,11.0,8.0,64.60571429,55.96,0.70710678,0.70710678,-0.78984718,0.6133037,0
7,0.0,2022.0,11.0,8.0,49.93142857,46.25,0.79335334,0.60876143,-0.78962718,0.61358692,0
8,0.0,2022.0,11.0,8.0,26.07142857,24.84,0.8660254,0.5,-0.78940708,0.61387007,0
9,0.0,2022.0,11.0,8.0,51.49571429,52.11,0.92387953,0.38268343,-0.78918688,0.61415313,0
10,0.0,2022.0,11.0,8.0,21.03666667,21.03,0.96592583,0.25881905,-0.78896658,0.61443612,0
11,0.0,2022.0,11.0,8.0,20.95428571,20.96,0.99144486,0.13052619,-0.78874617,0.61471902,0
12,0.0,2022.0,11.0,8.0,23.41666667,23.38,1.0,0.0,-0.78852566,0.61500185,0
13,0.0,2022.0,11.0,8.0,21.64166667,21.68,0.99144486,-0.13052619,-0.78830506,0.6152846,0
14,0.0,2022.0,11.0,8.0,29.72142857,21.45,0.96592583,-0.25881905,-0.78808435,0.61556727,0
15,0.0,2022.0,11.0,8.0,10.74666667,10.75,0.92387953,-0.38268343,-0.78786353,0.61584986,0
16,0.0,2022.0,11.0,8.0,10.745,10.73,0.8660254,-0.5,-0.78764262,0.61613237,0
17,0.0,2022.0,11.0,8.0,10.76333333,10.74,0.79335334,-0.60876143,-0.78742161,0.6164148,0
18,0.0,2022.0,11.0,8.0,19.56333333,11.285,0.70710678,-0.70710678,-0.78720049,0.61669716,0
19,0.0,2022.0,11.0,8.0,20.44142857,20.02,0.60876143,-0.79335334,-0.78697928,0.61697943,0
20,0.0,2022.0,11.0,8.0,38.63,22.77,0.5,-0.8660254,-0.78675796,0.61726162,0
21,0.0,2022.0,11.0,8.0,43.66,23.92,0.38268343,-0.92387953,-0.78653654,0.61754374,0
22,0.0,2022.0,11.0,8.0,51.38142857,40.59,0.25881905,-0.96592583,-0.78631502,0.61782577,0
23,0.0,2022.0,11.0,8.0,66.31285714,91.73,0.13052619,-0.99144486,-0.7860934,0.61810773,0
24,0.0,2022.0,11.0,8.0,153.67,120.98,0.0,-1.0,-0.78587168,0.61838961,0
25,0.0,2022.0,11.0,8.0,163.62666667,163.95,-0.13052619,-0.99144486,-0.78564986,0.6186714,0
26,0.0,2022.0,11.0,8.0,122.75285714,118.67,-0.25881905,-0.96592583,-0.78542793,0.61895312,0
27,0.0,2022.0,11.0,8.0,104.66285714,97.84,-0.38268343,-0.92387953,-0.78520591,0.61923476,0
28,0.0,2022.0,11.0,8.0,87.3,90.49,-0.5,-0.8660254,-0.78498378,0.61951632,0
29,0.0,2022.0,11.0,8.0,70.90285714,76.69,-0.60876143,-0.79335334,-0.78476155,0.61979779,0
30,0.0,2022.0,11.0,8.0,74.83333333,87.63,-0.70710678,-0.70710678,-0.78453922,0.62007919,0
31,0.0,2022.0,11.0,8.0,72.78285714,83.94,-0.79335334,-0.60876143,-0.7843168,0.62036051,0
32,0.0,2022.0,11.0,8.0,78.78142857,88.35,-0.8660254,-0.5,-0.78409427,0.62064175,0
33,0.0,2022.0,11.0,8.0,36.968,21.03,-0.92387953,-0.38268343,-0.78387163,0.62092291,0
34,0.0,2022.0,11.0,8.0,2.94571429,5.12,-0.96592583,-0.25881905,-0.7836489,0.62120399,0
35,0.0,2022.0,11.0,8.0,15.75,21.02,-0.99144486,-0.13052619,-0.78342607,0.62148499,0
36,0.0,2022.0,11.0,8.0,27.666,21.01,-1.0,-0.0,-0.78320314,0.62176591,0
37,0.0,2022.0,11.0,8.0,24.54857143,24.67,-0.99144486,0.13052619,-0.7829801,0.62204675,0
38,0.0,2022.0,11.0,8.0,26.33285714,26.66,-0.96592583,0.25881905,-0.78275697,0.62232751,0
39,0.0,2022.0,11.0,8.0,54.30166667,70.155,-0.92387953,0.38268343,-0.78253373,0.62260819,0
40,0.0,2022.0,11.0,8.0,63.08166667,71.22,-0.8660254,0.5,-0.7823104,0.62288879,0
41,0.0,2022.0,11.0,8.0,30.60571429,30.33,-0.79335334,0.60876143,-0.78208696,0.62316931,0
42,0.0,2022.0,11.0,8.0,60.5925,78.88,-0.70710678,0.70710678,-0.78186342,0.62344975,0
43,0.0,2022.0,11.0,8.0,81.90142857,97.13,-0.60876143,0.79335334,-0.78163979,0.6237301,0
44,0.0,2022.0,11.0,8.0,95.07428571,99.93,-0.5,0.8660254,-0.78141605,0.62401038,0
45,0.0,2022.0,11.0,8.0,101.46571429,101.75,-0.38268343,0.92387953,-0.78119221,0.62429058,0
46,0.0,2022.0,11.0,8.0,98.23,99.16,-0.25881905,0.96592583,-0.78096827,0.6245707,0
47,0.0,2022.0,11.0,8.0,95.01,94.67,-0.13052619,0.99144486,-0.78074423,0.62485074,0
48,0.0,2022.0,11.0,8.0,92.774,91.88,-0.0,1.0,-0.78052009,0.6251307,0
1,0.0,2022.0,11.0,9.0,61.26666667,58.38,0.13052619,0.99144486,-0.78029585,0.62541057,0
2,0.0,2022.0,11.0,9.0,84.24833333,89.95,0.25881905,0.96592583,-0.78007151,0.62569037,0
3,0.0,2022.0,11.0,9.0,85.89,90.14,0.38268343,0.92387953,-0.77984707,0.62597009,0
4,0.0,2022.0,11.0,9.0,77.19166667,97.085,0.5,0.8660254,-0.77962253,0.62624972,0
5,0.0,2022.0,11.0,9.0,72.03666667,90.875,0.60876143,0.79335334,-0.77939789,0.62652928,0
6,0.0,2022.0,11.0,9.0,48.34857143,33.6,0.70710678,0.70710678,-0.77917314,0.62680875,0
7,0.0,2022.0,11.0,9.0,63.84625,62.875,0.79335334,0.60876143,-0.7789483,0.62708815,0
8,0.0,2022.0,11.0,9.0,34.67833333,33.02,0.8660254,0.5,-0.77872336,0.62736746,0
9,0.0,2022.0,11.0,9.0,32.19,32.69,0.92387953,0.38268343,-0.77849832,0.62764669,0
10,0.0,2022.0,11.0,9.0,9.98142857,8.1,0.96592583,0.25881905,-0.77827318,0.62792584,0
11,0.0,2022.0,11.0,9.0,6.62833333,6.01,0.99144486,0.13052619,-0.77804793,0.62820491,0
12,0.0,2022.0,11.0,9.0,13.66333333,15.0,1.0,0.0,-0.77782259,0.62848391,0
13,0.0,2022.0,11.0,9.0,5.22,5.125,0.99144486,-0.13052619,-0.77759715,0.62876281,0
14,0.0,2022.0,11.0,9.0,0.03,0.03,0.96592583,-0.25881905,-0.7773716,0.62904164,0
15,0.0,2022.0,11.0,9.0,0.03,0.03,0.92387953,-0.38268343,-0.77714596,0.62932039,0
16,0.0,2022.0,11.0,9.0,0.03,0.03,0.8660254,-0.5,-0.77692022,0.62959906,0
17,0.0,2022.0,11.0,9.0,2.41166667,0.275,0.79335334,-0.60876143,-0.77669438,0.62987764,0
18,0.0,2022.0,11.0,9.0,29.42,26.105,0.70710678,-0.70710678,-0.77646843,0.63015615,0
19,0.0,2022.0,11.0,9.0,20.82285714,23.78,0.60876143,-0.79335334,-0.77624239,0.63043457,0
20,0.0,2022.0,11.0,9.0,35.345,29.025,0.5,-0.8660254,-0.77601625,0.63071292,0
21,0.0,2022.0,11.0,9.0,44.33,50.56,0.38268343,-0.92387953,-0.77579001,0.63099118,0
22,0.0,2022.0,11.0,9.0,57.66428571,70.28,0.25881905,-0.96592583,-0.77556367,0.63126936,0
23,0.0,2022.0,11.0,9.0,66.004,46.24,0.13052619,-0.99144486,-0.77533722,0.63154746,0
24,0.0,2022.0,11.0,9.0,101.15,111.56,0.0,-1.0,-0.77511068,0.63182547,0
25,0.0,2022.0,11.0,9.0,101.915,109.965,-0.13052619,-0.99144486,-0.77488404,0.63210341,0
26,0.0,2022.0,11.0,9.0,66.46,77.17,-0.25881905,-0.96592583,-0.7746573,0.63238127,0
27,0.0,2022.0,11.0,9.0,55.36142857,41.11,-0.38268343,-0.92387953,-0.77443046,0.63265904,0
28,0.0,2022.0,11.0,9.0,23.16166667,23.215,-0.5,-0.8660254,-0.77420352,0.63293673,0
29,0.0,2022.0,11.0,9.0,19.37857143,22.62,-0.60876143,-0.79335334,-0.77397648,0.63321434,0
30,0.0,2022.0,11.0,9.0,20.82428571,21.38,-0.70710678,-0.70710678,-0.77374934,0.63349187,0
31,0.0,2022.0,11.0,9.0,17.4,21.43,-0.79335334,-0.60876143,-0.7735221,0.63376932,0
32,0.0,2022.0,11.0,9.0,11.44857143,5.54,-0.8660254,-0.5,-0.77329477,0.63404669,0
33,0.0,2022.0,11.0,9.0,19.05285714,22.62,-0.92387953,-0.38268343,-0.77306733,0.63432398,0
34,0.0,2022.0,11.0,9.0,29.348,28.79,-0.96592583,-0.25881905,-0.77283979,0.63460118,0
35,0.0,2022.0,11.0,9.0,31.8225,31.745,-0.99144486,-0.13052619,-0.77261216,0.6348783,0
36,0.0,2022.0,11.0,9.0,64.69285714,70.15,-1.0,-0.0,-0.77238442,0.63515534,0
37,0.0,2022.0,11.0,9.0,64.336,70.35,-0.99144486,0.13052619,-0.77215658,0.6354323,0
38,0.0,2022.0,11.0,9.0,67.058,69.79,-0.96592583,0.25881905,-0.77192865,0.63570918,0
39,0.0,2022.0,11.0,9.0,74.775,88.685,-0.92387953,0.38268343,-0.77170062,0.63598597,0
40,0.0,2022.0,11.0,9.0,86.81714286,79.23,-0.8660254,0.5,-0.77147248,0.63626269,0
41,0.0,2022.0,11.0,9.0,60.386,69.79,-0.79335334,0.60876143,-0.77124425,0.63653932,0
42,0.0,2022.0,11.0,9.0,71.96857143,70.85,-0.70710678,0.70710678,-0.77101592,0.63681587,0
43,0.0,2022.0,11.0,9.0,62.96857143,63.72,-0.60876143,0.79335334,-0.77078749,0.63709234,0
44,0.0,2022.0,11.0,9.0,81.49,81.1,-0.5,0.8660254,-0.77055896,0.63736872,0
45,0.0,2022.0,11.0,9.0,75.212,70.85,-0.38268343,0.92387953,-0.77033033,0.63764503,0
46,0.0,2022.0,11.0,9.0,70.836,70.85,-0.25881905,0.96592583,-0.7701016,0.63792125,0
47,0.0,2022.0,11.0,9.0,70.51,70.36,-0.13052619,0.99144486,-0.76987278,0.63819739,0
48,0.0,2022.0,11.0,9.0,70.3725,70.205,-0.0,1.0,-0.76964385,0.63847345,0
1,0.0,2022.0,11.0,10.0,70.265,70.12,0.13052619,0.99144486,-0.76941483,0.63874942,0
2,0.0,2022.0,11.0,10.0,70.36714286,70.39,0.25881905,0.96592583,-0.7691857,0.63902532,0
3,0.0,2022.0,11.0,10.0,70.32857143,70.09,0.38268343,0.92387953,-0.76895648,0.63930113,0
4,0.0,2022.0,11.0,10.0,69.96285714,70.07,0.5,0.8660254,-0.76872716,0.63957686,0
5,0.0,2022.0,11.0,10.0,70.69285714,68.71,0.60876143,0.79335334,-0.76849774,0.6398525,0
6,0.0,2022.0,11.0,10.0,50.37428571,68.07,0.70710678,0.70710678,-0.76826822,0.64012807,0
7,0.0,2022.0,11.0,10.0,30.31714286,28.55,0.79335334,0.60876143,-0.7680386,0.64040355,0
8,0.0,2022.0,11.0,10.0,9.51,14.18,0.8660254,0.5,-0.76780888,0.64067895,0
9,0.0,2022.0,11.0,10.0,5.81571429,0.48,0.92387953,0.38268343,-0.76757907,0.64095427,0
10,0.0,2022.0,11.0,10.0,0.245,0.245,0.96592583,0.25881905,-0.76734915,0.6412295,0
11,0.0,2022.0,11.0,10.0,0.09,0.02,0.99144486,0.13052619,-0.76711914,0.64150466,0
12,0.0,2022.0,11.0,10.0,0.114,0.02,1.0,0.0,-0.76688903,0.64177973,0
13,0.0,2022.0,11.0,10.0,0.015,0.015,0.99144486,-0.13052619,-0.76665882,0.64205471,0
14,0.0,2022.0,11.0,10.0,0.01333333,0.01,0.96592583,-0.25881905,-0.76642851,0.64232962,0
15,0.0,2022.0,11.0,10.0,0.17666667,0.02,0.92387953,-0.38268343,-0.7661981,0.64260444,0
16,0.0,2022.0,11.0,10.0,42.99857143,43.47,0.8660254,-0.5,-0.7659676,0.64287918,0
17,0.0,2022.0,11.0,10.0,31.41333333,36.145,0.79335334,-0.60876143,-0.76573699,0.64315384,0
18,0.0,2022.0,11.0,10.0,18.02833333,17.65,0.70710678,-0.70710678,-0.76550629,0.64342841,0
19,0.0,2022.0,11.0,10.0,39.86142857,40.68,0.60876143,-0.79335334,-0.76527549,0.6437029,0
20,0.0,2022.0,11.0,10.0,30.825,34.695,0.5,-0.8660254,-0.76504459,0.64397731,0
21,0.0,2022.0,11.0,10.0,36.22857143,39.87,0.38268343,-0.92387953,-0.76481359,0.64425164,0
22,0.0,2022.0,11.0,10.0,39.76571429,40.0,0.25881905,-0.96592583,-0.76458249,0.64452588,0
23,0.0,2022.0,11.0,10.0,65.77571429,71.74,0.13052619,-0.99144486,-0.7643513,0.64480004,0
25,0.0,2022.0,11.0,10.0,72.01571429,72.09,-0.13052619,-0.99144486,-0.76388861,0.64534811,0
26,0.0,2022.0,11.0,10.0,65.18833333,72.295,-0.25881905,-0.96592583,-0.76365712,0.64562202,0
27,0.0,2022.0,11.0,10.0,64.84833333,71.94,-0.38268343,-0.92387953,-0.76342553,0.64589585,0
28,0.0,2022.0,11.0,10.0,56.9,57.055,-0.5,-0.8660254,-0.76319385,0.6461696,0
29,0.0,2022.0,11.0,10.0,65.12,71.6,-0.60876143,-0.79335334,-0.76296206,0.64644326,0
31,0.0,2022.0,11.0,10.0,61.78333333,71.6,-0.79335334,-0.60876143,-0.7624982,0.64699033,0
32,0.0,2022.0,11.0,10.0,41.12428571,42.58,-0.8660254,-0.5,-0.76226612,0.64726375,0
33,0.0,2022.0,11.0,10.0,7.06333333,5.89,-0.92387953,-0.38268343,-0.76203395,0.64753708,0
34,0.0,2022.0,11.0,10.0,53.9375,71.755,-0.96592583,-0.25881905,-0.76180167,0.64781032,0
35,0.0,2022.0,11.0,10.0,71.638,71.74,-0.99144486,-0.13052619,-0.7615693,0.64808349,0
36,0.0,2022.0,11.0,10.0,65.33666667,70.24,-1.0,-0.0,-0.76133683,0.64835657,0
37,0.0,2022.0,11.0,10.0,27.60666667,41.01,-0.99144486,0.13052619,-0.76110426,0.64862956,0
38,0.0,2022.0,11.0,10.0,5.45,5.45,-0.96592583,0.25881905,-0.76087159,0.64890247,0
39,0.0,2022.0,11.0,10.0,4.29,5.55,-0.92387953,0.38268343,-0.76063883,0.6491753,0
40,0.0,2022.0,11.0,10.0,5.38571429,5.51,-0.8660254,0.5,-0.76040597,0.64944805,0
41,0.0,2022.0,11.0,10.0,59.48,71.82,-0.79335334,0.60876143,-0.76017301,0.64972071,0
42,0.0,2022.0,11.0,10.0,65.67833333,70.78,-0.70710678,0.70710678,-0.75993995,0.64999329,0
43,0.0,2022.0,11.0,10.0,70.74333333,70.78,-0.60876143,0.79335334,-0.75970679,0.65026578,0
44,0.0,2022.0,11.0,10.0,71.28,70.9,-0.5,0.8660254,-0.75947354,0.6505382,0
45,0.0,2022.0,11.0,10.0,71.5675,71.81,-0.38268343,0.92387953,-0.75924019,0.65081052,0
46,0.0,2022.0,11.0,10.0,71.45333333,71.77,-0.25881905,0.96592583,-0.75900674,0.65108277,0
47,0.0,2022.0,11.0,10.0,70.87,70.71,-0.13052619,0.99144486,-0.75877319,0.65135493,0
48,0.0,2022.0,11.0,10.0,70.57,70.57,-0.0,1.0,-0.75853955,0.651627,0
1,0.0,2022.0,11.0,11.0,65.58,70.22,0.13052619,0.99144486,-0.75830581,0.651899,0
2,0.0,2022.0,11.0,11.0,70.90714286,71.3,0.25881905,0.96592583,-0.75807197,0.6521709,0
3,0.0,2022.0,11.0,11.0,70.93,70.9,0.38268343,0.92387953,-0.75783803,0.65244273,0
4,0.0,2022.0,11.0,11.0,70.07285714,70.08,0.5,0.8660254,-0.757604,0.65271447,0
5,0.0,2022.0,11.0,11.0,53.84166667,69.09,0.60876143,0.79335334,-0.75736987,0.65298613,0
6,0.0,2022.0,11.0,11.0,38.67,22.03,0.70710678,0.70710678,-0.75713564,0.6532577,0
7,0.0,2022.0,11.0,11.0,30.95142857,22.04,0.79335334,0.60876143,-0.75690131,0.65352919,0
8,0.0,2022.0,11.0,11.0,23.30571429,21.84,0.8660254,0.5,-0.75666689,0.65380059,0
9,0.0,2022.0,11.0,11.0,13.16,9.99,0.92387953,0.38268343,-0.75643237,0.65407192,0
10,0.0,2022.0,11.0,11.0,22.46833333,22.31,0.96592583,0.25881905,-0.75619775,0.65434315,0
11,0.0,2022.0,11.0,11.0,22.2,22.13,0.99144486,0.13052619,-0.75596304,0.6546143,0
12,0.0,2022.0,11.0,11.0,8.35,5.96,1.0,0.0,-0.75572822,0.65488537,0
13,0.0,2022.0,11.0,11.0,5.3975,5.55,0.99144486,-0.13052619,-0.75549331,0.65515636,0
14,0.0,2022.0,11.0,11.0,8.32,5.955,0.96592583,-0.25881905,-0.75525831,0.65542726,0
15,0.0,2022.0,11.0,11.0,3.70333333,5.12,0.92387953,-0.38268343,-0.7550232,0.65569807,0
16,0.0,2022.0,11.0,11.0,5.535,5.535,0.8660254,-0.5,-0.754788,0.6559688,0
17,0.0,2022.0,11.0,11.0,3.53285714,5.92,0.79335334,-0.60876143,-0.7545527,0.65623945,0
18,0.0,2022.0,11.0,11.0,8.0,5.69,0.70710678,-0.70710678,-0.75431731,0.65651001,0
19,0.0,2022.0,11.0,11.0,7.16,0.48,0.60876143,-0.79335334,-0.75408182,0.65678049,0
20,0.0,2022.0,11.0,11.0,15.005,20.565,0.5,-0.8660254,-0.75384623,0.65705089,0
21,0.0,2022.0,11.0,11.0,37.34166667,38.055,0.38268343,-0.92387953,-0.75361054,0.65732119,0
22,0.0,2022.0,11.0,11.0,46.49,54.32,0.25881905,-0.96592583,-0.75337476,0.65759142,0
23,0.0,2022.0,11.0,11.0,64.82857143,70.54,0.13052619,-0.99144486,-0.75313888,0.65786156,0
24,0.0,2022.0,11.0,11.0,84.83166667,83.925,0.0,-1.0,-0.7529029,0.65813161,0
25,0.0,2022.0,11.0,11.0,103.37,111.99,-0.13052619,-0.99144486,-0.75266683,0.65840158,0
26,0.0,2022.0,11.0,11.0,118.684,113.99,-0.25881905,-0.96592583,-0.75243066,0.65867147,0
27,0.0,2022.0,11.0,11.0,118.53666667,119.685,-0.38268343,-0.92387953,-0.75219439,0.65894127,0
28,0.0,2022.0,11.0,11.0,133.42,133.42,-0.5,-0.8660254,-0.75195803,0.65921099,0
29,0.0,2022.0,11.0,11.0,85.29666667,93.61,-0.60876143,-0.79335334,-0.75172157,0.65948062,0
30,0.0,2022.0,11.0,11.0,90.82333333,90.79,-0.70710678,-0.70710678,-0.75148501,0.65975017,0
