@relation relation: PoC: SDN0331; Target: Avg$PerMWHr; Delay: 24hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Avg$PerMWHr numeric

@data
30.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.70710678,-0.70710678,0.57523996,0.81798471,0.02
31.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.79335334,-0.60876143,0.57553327,0.81777836,0.02
32.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.8660254,-0.5,0.57582652,0.81757191,0.01833333
33.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.92387953,-0.38268343,0.57611969,0.81736535,0.02
34.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.96592583,-0.25881905,0.57641278,0.81715868,2.36166667
35.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.99144486,-0.13052619,0.5767058,0.81695191,8.27333333
36.0,0.0,2024.0,2.0,4.0,0.03,0.03,-1.0,-0.0,0.57699874,0.81674503,9.48833333
37.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.99144486,0.13052619,0.57729162,0.81653805,5.63166667
38.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.96592583,0.25881905,0.57758441,0.81633097,6.35
39.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.92387953,0.38268343,0.57787714,0.81612377,4.6825
40.0,0.0,2024.0,2.0,4.0,0.03,0.03,-0.8660254,0.5,0.57816979,0.81591648,1.77714286
41.0,0.0,2024.0,2.0,4.0,7.678,9.77,-0.79335334,0.60876143,0.57846236,0.81570908,5.064
42.0,0.0,2024.0,2.0,4.0,39.14833333,31.075,-0.70710678,0.70710678,0.57875486,0.81550157,7.1625
43.0,0.0,2024.0,2.0,4.0,48.75333333,48.515,-0.60876143,0.79335334,0.57904729,0.81529396,13.31333333
44.0,0.0,2024.0,2.0,4.0,7.96333333,9.535,-0.5,0.8660254,0.57933964,0.81508624,5.585
45.0,0.0,2024.0,2.0,4.0,0.66,0.03,-0.38268343,0.92387953,0.57963191,0.81487842,2.71142857
46.0,0.0,2024.0,2.0,4.0,10.31,10.13,-0.25881905,0.96592583,0.57992412,0.8146705,4.01285714
47.0,0.0,2024.0,2.0,4.0,10.88285714,10.24,-0.13052619,0.99144486,0.58021624,0.81446247,1.62142857
48.0,0.0,2024.0,2.0,4.0,8.06285714,10.33,-0.0,1.0,0.5805083,0.81425433,0.08833333
1.0,0.0,2024.0,2.0,5.0,39.15,16.01,0.13052619,0.99144486,0.58080027,0.81404609,3.22714286
2.0,0.0,2024.0,2.0,5.0,19.15,15.68,0.25881905,0.96592583,0.58109218,0.81383775,0.354
3.0,0.0,2024.0,2.0,5.0,16.225,16.23,0.38268343,0.92387953,0.58138401,0.8136293,3.585
4.0,0.0,2024.0,2.0,5.0,16.41,16.4,0.5,0.8660254,0.58167576,0.81342075,0.114
5.0,0.0,2024.0,2.0,5.0,12.45,10.61,0.60876143,0.79335334,0.58196744,0.81321209,0.03
6.0,0.0,2024.0,2.0,5.0,10.50666667,10.5,0.70710678,0.70710678,0.58225904,0.81300333,4.00333333
7.0,0.0,2024.0,2.0,5.0,10.49,10.49,0.79335334,0.60876143,0.58255057,0.81279446,3.854
8.0,0.0,2024.0,2.0,5.0,10.58333333,10.58,0.8660254,0.5,0.58284203,0.81258549,3.81333333
9.0,0.0,2024.0,2.0,5.0,12.84571429,10.59,0.92387953,0.38268343,0.58313341,0.81237641,3.98666667
10.0,0.0,2024.0,2.0,5.0,5.03,4.73,0.96592583,0.25881905,0.58342471,0.81216723,4.0175
11.0,0.0,2024.0,2.0,5.0,12.56571429,10.52,0.99144486,0.13052619,0.58371594,0.81195794,0.76571429
12.0,0.0,2024.0,2.0,5.0,13.08571429,15.03,1.0,0.0,0.58400709,0.81174855,3.50714286
13.0,0.0,2024.0,2.0,5.0,17.28,15.435,0.99144486,-0.13052619,0.58429817,0.81153906,3.43571429
14.0,0.0,2024.0,2.0,5.0,3.6,2.63,0.96592583,-0.25881905,0.58458918,0.81132946,8.31857143
15.0,0.0,2024.0,2.0,5.0,4.58714286,5.12,0.92387953,-0.38268343,0.58488011,0.81111976,21.30142857
16.0,0.0,2024.0,2.0,5.0,4.86666667,5.11,0.8660254,-0.5,0.58517096,0.81090995,32.52857143
17.0,0.0,2024.0,2.0,5.0,11.53142857,14.21,0.79335334,-0.60876143,0.58546174,0.81070004,37.74
18.0,0.0,2024.0,2.0,5.0,23.18714286,14.66,0.70710678,-0.70710678,0.58575244,0.81049002,28.60333333
19.0,0.0,2024.0,2.0,5.0,9.48833333,9.505,0.60876143,-0.79335334,0.58604307,0.8102799,19.16166667
20.0,0.0,2024.0,2.0,5.0,6.07666667,8.735,0.5,-0.8660254,0.58633362,0.81006968,10.34166667
21.0,0.0,2024.0,2.0,5.0,2.92833333,0.1,0.38268343,-0.92387953,0.5866241,0.80985935,16.58833333
22.0,0.0,2024.0,2.0,5.0,0.01833333,0.02,0.25881905,-0.96592583,0.5869145,0.80964892,20.02
23.0,0.0,2024.0,2.0,5.0,1.56666667,0.02,0.13052619,-0.99144486,0.58720483,0.80943838,28.155
24.0,0.0,2024.0,2.0,5.0,4.63666667,4.63,0.0,-1.0,0.58749508,0.80922774,2.34833333
25.0,0.0,2024.0,2.0,5.0,1.63833333,0.02,-0.13052619,-0.99144486,0.58778525,0.80901699,8.38666667
26.0,0.0,2024.0,2.0,5.0,0.02,0.02,-0.25881905,-0.96592583,0.58807535,0.80880615,43.1
27.0,0.0,2024.0,2.0,5.0,0.01333333,0.01,-0.38268343,-0.92387953,0.58836538,0.80859519,31.34
28.0,0.0,2024.0,2.0,5.0,0.02,0.02,-0.5,-0.8660254,0.58865532,0.80838414,26.93666667
29.0,0.0,2024.0,2.0,5.0,0.02,0.02,-0.60876143,-0.79335334,0.5889452,0.80817297,7.385
30.0,0.0,2024.0,2.0,5.0,0.02,0.02,-0.70710678,-0.70710678,0.58923499,0.80796171,4.46166667
31.0,0.0,2024.0,2.0,5.0,0.02,0.02,-0.79335334,-0.60876143,0.58952471,0.80775034,13.42833333
32.0,0.0,2024.0,2.0,5.0,0.01833333,0.02,-0.8660254,-0.5,0.58981436,0.80753887,79.19
33.0,0.0,2024.0,2.0,5.0,0.02,0.02,-0.92387953,-0.38268343,0.59010393,0.80732729,91.39
34.0,0.0,2024.0,2.0,5.0,2.36166667,0.02,-0.96592583,-0.25881905,0.59039342,0.80711561,97.835
35.0,0.0,2024.0,2.0,5.0,8.27333333,9.72,-0.99144486,-0.13052619,0.59068284,0.80690383,108.228
36.0,0.0,2024.0,2.0,5.0,9.48833333,9.485,-1.0,-0.0,0.59097218,0.80669194,105.75666667
37.0,0.0,2024.0,2.0,5.0,5.63166667,7.23,-0.99144486,0.13052619,0.59126144,0.80647995,109.75166667
38.0,0.0,2024.0,2.0,5.0,6.35,9.34,-0.96592583,0.25881905,0.59155063,0.80626785,136.225
39.0,0.0,2024.0,2.0,5.0,4.6825,4.39,-0.92387953,0.38268343,0.59183975,0.80605565,133.50166667
40.0,0.0,2024.0,2.0,5.0,1.77714286,1.01,-0.8660254,0.5,0.59212878,0.80584335,125.75833333
41.0,0.0,2024.0,2.0,5.0,5.064,5.01,-0.79335334,0.60876143,0.59241775,0.80563094,106.295
42.0,0.0,2024.0,2.0,5.0,7.1625,7.04,-0.70710678,0.70710678,0.59270663,0.80541843,99.575
43.0,0.0,2024.0,2.0,5.0,13.31333333,13.325,-0.60876143,0.79335334,0.59299544,0.80520582,125.12333333
44.0,0.0,2024.0,2.0,5.0,5.585,6.32,-0.5,0.8660254,0.59328417,0.8049931,132.13166667
45.0,0.0,2024.0,2.0,5.0,2.71142857,1.67,-0.38268343,0.92387953,0.59357283,0.80478028,132.58714286
46.0,0.0,2024.0,2.0,5.0,4.01285714,3.26,-0.25881905,0.96592583,0.59386141,0.80456736,115.68
47.0,0.0,2024.0,2.0,5.0,1.62142857,0.12,-0.13052619,0.99144486,0.59414991,0.80435433,115.40142857
48.0,0.0,2024.0,2.0,5.0,0.08833333,0.07,-0.0,1.0,0.59443834,0.8041412,82.6125
1.0,0.0,2024.0,2.0,6.0,3.22714286,0.24,0.13052619,0.99144486,0.59472669,0.80392796,108.15285714
2.0,0.0,2024.0,2.0,6.0,0.354,0.24,0.25881905,0.96592583,0.59501496,0.80371462,95.46333333
3.0,0.0,2024.0,2.0,6.0,3.585,0.24,0.38268343,0.92387953,0.59530316,0.80350118,97.92
4.0,0.0,2024.0,2.0,6.0,0.114,0.03,0.5,0.8660254,0.59559128,0.80328764,71.52666667
5.0,0.0,2024.0,2.0,6.0,0.03,0.03,0.60876143,0.79335334,0.59587932,0.80307399,159.38
6.0,0.0,2024.0,2.0,6.0,4.00333333,1.01,0.70710678,0.70710678,0.59616729,0.80286024,94.328
7.0,0.0,2024.0,2.0,6.0,3.854,0.76,0.79335334,0.60876143,0.59645518,0.80264638,92.82833333
8.0,0.0,2024.0,2.0,6.0,3.81333333,0.24,0.8660254,0.5,0.596743,0.80243243,95.995
9.0,0.0,2024.0,2.0,6.0,3.98666667,1.01,0.92387953,0.38268343,0.59703073,0.80221836,90.34666667
10.0,0.0,2024.0,2.0,6.0,4.0175,2.315,0.96592583,0.25881905,0.59731839,0.8020042,90.4275
11.0,0.0,2024.0,2.0,6.0,0.76571429,0.03,0.99144486,0.13052619,0.59760598,0.80178993,68.86285714
12.0,0.0,2024.0,2.0,6.0,3.50714286,0.21,1.0,0.0,0.59789348,0.80157556,8.50714286
13.0,0.0,2024.0,2.0,6.0,3.43571429,0.49,0.99144486,-0.13052619,0.59818091,0.80136109,67.47
14.0,0.0,2024.0,2.0,6.0,8.31857143,5.22,0.96592583,-0.25881905,0.59846827,0.80114651,12.94166667
15.0,0.0,2024.0,2.0,6.0,21.30142857,29.92,0.92387953,-0.38268343,0.59875554,0.80093183,31.73666667
16.0,0.0,2024.0,2.0,6.0,32.52857143,31.82,0.8660254,-0.5,0.59904274,0.80071705,53.64857143
17.0,0.0,2024.0,2.0,6.0,37.74,31.54,0.79335334,-0.60876143,0.59932986,0.80050216,38.62
18.0,0.0,2024.0,2.0,6.0,28.60333333,28.8,0.70710678,-0.70710678,0.59961691,0.80028717,86.3
19.0,0.0,2024.0,2.0,6.0,19.16166667,23.785,0.60876143,-0.79335334,0.59990388,0.80007208,85.93
20.0,0.0,2024.0,2.0,6.0,10.34166667,8.28,0.5,-0.8660254,0.60019077,0.79985689,98.21
21.0,0.0,2024.0,2.0,6.0,16.58833333,16.785,0.38268343,-0.92387953,0.60047758,0.79964159,101.77
22.0,0.0,2024.0,2.0,6.0,20.02,24.945,0.25881905,-0.96592583,0.60076432,0.79942619,139.04
23.0,0.0,2024.0,2.0,6.0,28.155,28.265,0.13052619,-0.99144486,0.60105098,0.79921069,128.725
24.0,0.0,2024.0,2.0,6.0,2.34833333,1.2,0.0,-1.0,0.60133756,0.79899508,111.342
25.0,0.0,2024.0,2.0,6.0,8.38666667,8.225,-0.13052619,-0.99144486,0.60162406,0.79877937,99.97666667
26.0,0.0,2024.0,2.0,6.0,43.1,43.03,-0.25881905,-0.96592583,0.60191049,0.79856356,93.30333333
27.0,0.0,2024.0,2.0,6.0,31.34,12.86,-0.38268343,-0.92387953,0.60219684,0.79834765,95.25142857
28.0,0.0,2024.0,2.0,6.0,26.93666667,11.01,-0.5,-0.8660254,0.60248311,0.79813163,94.40833333
29.0,0.0,2024.0,2.0,6.0,7.385,8.75,-0.60876143,-0.79335334,0.60276931,0.79791551,94.85714286
30.0,0.0,2024.0,2.0,6.0,4.46166667,5.01,-0.70710678,-0.70710678,0.60305542,0.79769929,98.23285714
31.0,0.0,2024.0,2.0,6.0,13.42833333,9.285,-0.79335334,-0.60876143,0.60334146,0.79748296,106.82714286
32.0,0.0,2024.0,2.0,6.0,79.19,76.86,-0.8660254,-0.5,0.60362743,0.79726654,108.515
33.0,0.0,2024.0,2.0,6.0,91.39,88.84,-0.92387953,-0.38268343,0.60391331,0.79705001,109.055
34.0,0.0,2024.0,2.0,6.0,97.835,97.31,-0.96592583,-0.25881905,0.60419912,0.79683338,122.092
35.0,0.0,2024.0,2.0,6.0,108.228,109.5,-0.99144486,-0.13052619,0.60448485,0.79661664,142.69
36.0,0.0,2024.0,2.0,6.0,105.75666667,106.595,-1.0,-0.0,0.6047705,0.7963998,163.836
37.0,0.0,2024.0,2.0,6.0,109.75166667,104.755,-0.99144486,0.13052619,0.60505607,0.79618286,194.978
38.0,0.0,2024.0,2.0,6.0,136.225,136.41,-0.96592583,0.25881905,0.60534157,0.79596582,199.3775
39.0,0.0,2024.0,2.0,6.0,133.50166667,136.3,-0.92387953,0.38268343,0.60562698,0.79574868,194.68
40.0,0.0,2024.0,2.0,6.0,125.75833333,130.83,-0.8660254,0.5,0.60591232,0.79553143,193.88666667
41.0,0.0,2024.0,2.0,6.0,106.295,107.795,-0.79335334,0.60876143,0.60619758,0.79531408,193.03666667
42.0,0.0,2024.0,2.0,6.0,99.575,99.62,-0.70710678,0.70710678,0.60648277,0.79509663,195.298
43.0,0.0,2024.0,2.0,6.0,125.12333333,124.7,-0.60876143,0.79335334,0.60676787,0.79487908,213.248
44.0,0.0,2024.0,2.0,6.0,132.13166667,137.74,-0.5,0.8660254,0.6070529,0.79466142,167.7275
45.0,0.0,2024.0,2.0,6.0,132.58714286,119.14,-0.38268343,0.92387953,0.60733785,0.79444366,163.84666667
46.0,0.0,2024.0,2.0,6.0,115.68,117.605,-0.25881905,0.96592583,0.60762272,0.7942258,158.895
47.0,0.0,2024.0,2.0,6.0,115.40142857,121.49,-0.13052619,0.99144486,0.60790752,0.79400784,162.24166667
48.0,0.0,2024.0,2.0,6.0,82.6125,93.7,-0.0,1.0,0.60819223,0.79378978,155.3
1.0,0.0,2024.0,2.0,7.0,108.15285714,99.06,0.13052619,0.99144486,0.60847687,0.79357161,123.74333333
2.0,0.0,2024.0,2.0,7.0,95.46333333,95.785,0.25881905,0.96592583,0.60876143,0.79335334,128.67
3.0,0.0,2024.0,2.0,7.0,97.92,97.825,0.38268343,0.92387953,0.60904591,0.79313497,130.85333333
4.0,0.0,2024.0,2.0,7.0,71.52666667,92.14,0.5,0.8660254,0.60933031,0.7929165,113.15333333
5.0,0.0,2024.0,2.0,7.0,159.38,159.38,0.60876143,0.79335334,0.60961464,0.79269792,102.03166667
6.0,0.0,2024.0,2.0,7.0,94.328,92.8,0.70710678,0.70710678,0.60989888,0.79247925,98.66
7.0,0.0,2024.0,2.0,7.0,92.82833333,92.83,0.79335334,0.60876143,0.61018305,0.79226047,100.7675
8.0,0.0,2024.0,2.0,7.0,95.995,94.6,0.8660254,0.5,0.61046714,0.79204159,103.015
9.0,0.0,2024.0,2.0,7.0,90.34666667,90.46,0.92387953,0.38268343,0.61075115,0.7918226,114.88
10.0,0.0,2024.0,2.0,7.0,90.4275,90.6,0.96592583,0.25881905,0.61103508,0.79160352,147.278
11.0,0.0,2024.0,2.0,7.0,68.86285714,92.06,0.99144486,0.13052619,0.61131893,0.79138433,165.06666667
12.0,0.0,2024.0,2.0,7.0,8.50714286,8.79,1.0,0.0,0.61160271,0.79116505,160.43833333
13.0,0.0,2024.0,2.0,7.0,67.47,90.18,0.99144486,-0.13052619,0.6118864,0.79094566,177.59833333
14.0,0.0,2024.0,2.0,7.0,12.94166667,10.415,0.96592583,-0.25881905,0.61217002,0.79072617,181.63571429
15.0,0.0,2024.0,2.0,7.0,31.73666667,9.93,0.92387953,-0.38268343,0.61245356,0.79050657,160.80285714
16.0,0.0,2024.0,2.0,7.0,53.64857143,31.82,0.8660254,-0.5,0.61273702,0.79028688,161.62
17.0,0.0,2024.0,2.0,7.0,38.62,32.69,0.79335334,-0.60876143,0.6130204,0.79006708,140.79285714
18.0,0.0,2024.0,2.0,7.0,86.3,85.93,0.70710678,-0.70710678,0.6133037,0.78984718,107.58142857
19.0,0.0,2024.0,2.0,7.0,85.93,85.91,0.60876143,-0.79335334,0.61358692,0.78962718,105.85428571
20.0,0.0,2024.0,2.0,7.0,98.21,92.81,0.5,-0.8660254,0.61387007,0.78940708,122.0025
21.0,0.0,2024.0,2.0,7.0,101.77,101.77,0.38268343,-0.92387953,0.61415313,0.78918688,125.06
22.0,0.0,2024.0,2.0,7.0,139.04,139.04,0.25881905,-0.96592583,0.61443612,0.78896658,135.95
23.0,0.0,2024.0,2.0,7.0,128.725,128.725,0.13052619,-0.99144486,0.61471902,0.78874617,135.96
24.0,0.0,2024.0,2.0,7.0,111.342,111.37,0.0,-1.0,0.61500185,0.78852566,135.95
25.0,0.0,2024.0,2.0,7.0,99.97666667,95.765,-0.13052619,-0.99144486,0.6152846,0.78830506,130.32
26.0,0.0,2024.0,2.0,7.0,93.30333333,93.43,-0.25881905,-0.96592583,0.61556727,0.78808435,126.56833333
27.0,0.0,2024.0,2.0,7.0,95.25142857,95.78,-0.38268343,-0.92387953,0.61584986,0.78786353,119.84428571
28.0,0.0,2024.0,2.0,7.0,94.40833333,95.745,-0.5,-0.8660254,0.61613237,0.78764262,126.56285714
29.0,0.0,2024.0,2.0,7.0,94.85714286,95.77,-0.60876143,-0.79335334,0.6164148,0.78742161,126.62714286
30.0,0.0,2024.0,2.0,7.0,98.23285714,95.83,-0.70710678,-0.70710678,0.61669716,0.78720049,120.36285714
31.0,0.0,2024.0,2.0,7.0,106.82714286,107.68,-0.79335334,-0.60876143,0.61697943,0.78697928,133.08428571
32.0,0.0,2024.0,2.0,7.0,108.515,108.645,-0.8660254,-0.5,0.61726162,0.78675796,211.485
33.0,0.0,2024.0,2.0,7.0,109.055,109.495,-0.92387953,-0.38268343,0.61754374,0.78653654,215.61333333
34.0,0.0,2024.0,2.0,7.0,122.092,117.27,-0.96592583,-0.25881905,0.61782577,0.78631502,215.67
35.0,0.0,2024.0,2.0,7.0,142.69,140.41,-0.99144486,-0.13052619,0.61810773,0.7860934,474.654
36.0,0.0,2024.0,2.0,7.0,163.836,152.04,-1.0,-0.0,0.61838961,0.78587168,624.525
37.0,0.0,2024.0,2.0,7.0,194.978,194.83,-0.99144486,0.13052619,0.6186714,0.78564986,346.226
38.0,0.0,2024.0,2.0,7.0,199.3775,196.27,-0.96592583,0.25881905,0.61895312,0.78542793,247.305
39.0,0.0,2024.0,2.0,7.0,194.68,194.49,-0.92387953,0.38268343,0.61923476,0.78520591,244.11
40.0,0.0,2024.0,2.0,7.0,193.88666667,193.385,-0.8660254,0.5,0.61951632,0.78498378,236.21
41.0,0.0,2024.0,2.0,7.0,193.03666667,192.615,-0.79335334,0.60876143,0.61979779,0.78476155,204.882
42.0,0.0,2024.0,2.0,7.0,195.298,195.21,-0.70710678,0.70710678,0.62007919,0.78453922,215.25
43.0,0.0,2024.0,2.0,7.0,213.248,213.61,-0.60876143,0.79335334,0.62036051,0.7843168,226.676
44.0,0.0,2024.0,2.0,7.0,167.7275,164.54,-0.5,0.8660254,0.62064175,0.78409427,203.71333333
45.0,0.0,2024.0,2.0,7.0,163.84666667,153.19,-0.38268343,0.92387953,0.62092291,0.78387163,198.50833333
46.0,0.0,2024.0,2.0,7.0,158.895,154.17,-0.25881905,0.96592583,0.62120399,0.7836489,193.29166667
47.0,0.0,2024.0,2.0,7.0,162.24166667,155.96,-0.13052619,0.99144486,0.62148499,0.78342607,186.65
48.0,0.0,2024.0,2.0,7.0,155.3,150.455,-0.0,1.0,0.62176591,0.78320314,181.69
1.0,0.0,2024.0,2.0,8.0,123.74333333,122.705,0.13052619,0.99144486,0.62204675,0.7829801,167.68166667
2.0,0.0,2024.0,2.0,8.0,128.67,131.155,0.25881905,0.96592583,0.62232751,0.78275697,148.26833333
3.0,0.0,2024.0,2.0,8.0,130.85333333,125.57,0.38268343,0.92387953,0.62260819,0.78253373,178.2
4.0,0.0,2024.0,2.0,8.0,113.15333333,114.145,0.5,0.8660254,0.62288879,0.7823104,181.83
5.0,0.0,2024.0,2.0,8.0,102.03166667,102.12,0.60876143,0.79335334,0.62316931,0.78208696,158.99333333
6.0,0.0,2024.0,2.0,8.0,98.66,98.71,0.70710678,0.70710678,0.62344975,0.78186342,154.462
7.0,0.0,2024.0,2.0,8.0,100.7675,100.09,0.79335334,0.60876143,0.6237301,0.78163979,145.34833333
8.0,0.0,2024.0,2.0,8.0,103.015,103.015,0.8660254,0.5,0.62401038,0.78141605,135.57833333
9.0,0.0,2024.0,2.0,8.0,114.88,121.31,0.92387953,0.38268343,0.62429058,0.78119221,130.05666667
10.0,0.0,2024.0,2.0,8.0,147.278,150.93,0.96592583,0.25881905,0.6245707,0.78096827,129.745
11.0,0.0,2024.0,2.0,8.0,165.06666667,153.705,0.99144486,0.13052619,0.62485074,0.78074423,132.895
12.0,0.0,2024.0,2.0,8.0,160.43833333,150.22,1.0,0.0,0.6251307,0.78052009,77.71333333
13.0,0.0,2024.0,2.0,8.0,177.59833333,172.42,0.99144486,-0.13052619,0.62541057,0.78029585,80.36166667
14.0,0.0,2024.0,2.0,8.0,181.63571429,161.6,0.96592583,-0.25881905,0.62569037,0.78007151,82.81285714
15.0,0.0,2024.0,2.0,8.0,160.80285714,163.18,0.92387953,-0.38268343,0.62597009,0.77984707,135.87857143
16.0,0.0,2024.0,2.0,8.0,161.62,163.39,0.8660254,-0.5,0.62624972,0.77962253,150.41285714
17.0,0.0,2024.0,2.0,8.0,140.79285714,140.4,0.79335334,-0.60876143,0.62652928,0.77939789,138.77857143
18.0,0.0,2024.0,2.0,8.0,107.58142857,102.86,0.70710678,-0.70710678,0.62680875,0.77917314,133.51285714
19.0,0.0,2024.0,2.0,8.0,105.85428571,103.74,0.60876143,-0.79335334,0.62708815,0.7789483,101.78857143
20.0,0.0,2024.0,2.0,8.0,122.0025,116.055,0.5,-0.8660254,0.62736746,0.77872336,75.16571429
21.0,0.0,2024.0,2.0,8.0,125.06,125.07,0.38268343,-0.92387953,0.62764669,0.77849832,91.22
22.0,0.0,2024.0,2.0,8.0,135.95,136.135,0.25881905,-0.96592583,0.62792584,0.77827318,101.11333333
23.0,0.0,2024.0,2.0,8.0,135.96,135.96,0.13052619,-0.99144486,0.62820491,0.77804793,145.39166667
24.0,0.0,2024.0,2.0,8.0,135.95,135.95,0.0,-1.0,0.62848391,0.77782259,162.45666667
25.0,0.0,2024.0,2.0,8.0,130.32,128.4,-0.13052619,-0.99144486,0.62876281,0.77759715,149.534
26.0,0.0,2024.0,2.0,8.0,126.56833333,126.96,-0.25881905,-0.96592583,0.62904164,0.7773716,147.02333333
27.0,0.0,2024.0,2.0,8.0,119.84428571,117.19,-0.38268343,-0.92387953,0.62932039,0.77714596,152.68333333
28.0,0.0,2024.0,2.0,8.0,126.56285714,124.61,-0.5,-0.8660254,0.62959906,0.77692022,142.68714286
29.0,0.0,2024.0,2.0,8.0,126.62714286,125.27,-0.60876143,-0.79335334,0.62987764,0.77669438,139.00857143
30.0,0.0,2024.0,2.0,8.0,120.36285714,122.11,-0.70710678,-0.70710678,0.63015615,0.77646843,119.048
31.0,0.0,2024.0,2.0,8.0,133.08428571,127.41,-0.79335334,-0.60876143,0.63043457,0.77624239,129.17
32.0,0.0,2024.0,2.0,8.0,211.485,188.805,-0.8660254,-0.5,0.63071292,0.77601625,160.67285714
33.0,0.0,2024.0,2.0,8.0,215.61333333,215.73,-0.92387953,-0.38268343,0.63099118,0.77579001,183.65142857
34.0,0.0,2024.0,2.0,8.0,215.67,217.68,-0.96592583,-0.25881905,0.63126936,0.77556367,194.32833333
35.0,0.0,2024.0,2.0,8.0,474.654,309.02,-0.99144486,-0.13052619,0.63154746,0.77533722,199.29
36.0,0.0,2024.0,2.0,8.0,624.525,591.045,-1.0,-0.0,0.63182547,0.77511068,236.12333333
37.0,0.0,2024.0,2.0,8.0,346.226,251.51,-0.99144486,0.13052619,0.63210341,0.77488404,234.21333333
38.0,0.0,2024.0,2.0,8.0,247.305,247.28,-0.96592583,0.25881905,0.63238127,0.7746573,229.24666667
39.0,0.0,2024.0,2.0,8.0,244.11,247.33,-0.92387953,0.38268343,0.63265904,0.77443046,202.34
40.0,0.0,2024.0,2.0,8.0,236.21,230.86,-0.8660254,0.5,0.63293673,0.77420352,157.98333333
41.0,0.0,2024.0,2.0,8.0,204.882,204.03,-0.79335334,0.60876143,0.63321434,0.77397648,158.36166667
42.0,0.0,2024.0,2.0,8.0,215.25,218.505,-0.70710678,0.70710678,0.63349187,0.77374934,195.01666667
43.0,0.0,2024.0,2.0,8.0,226.676,228.88,-0.60876143,0.79335334,0.63376932,0.7735221,198.6025
44.0,0.0,2024.0,2.0,8.0,203.71333333,220.445,-0.5,0.8660254,0.63404669,0.77329477,175.565
45.0,0.0,2024.0,2.0,8.0,198.50833333,194.57,-0.38268343,0.92387953,0.63432398,0.77306733,189.005
46.0,0.0,2024.0,2.0,8.0,193.29166667,187.27,-0.25881905,0.96592583,0.63460118,0.77283979,157.42
47.0,0.0,2024.0,2.0,8.0,186.65,179.16,-0.13052619,0.99144486,0.6348783,0.77261216,132.40666667
48.0,0.0,2024.0,2.0,8.0,181.69,179.895,-0.0,1.0,0.63515534,0.77238442,135.32142857
1.0,0.0,2024.0,2.0,9.0,167.68166667,164.555,0.13052619,0.99144486,0.6354323,0.77215658,162.53333333
2.0,0.0,2024.0,2.0,9.0,148.26833333,145.3,0.25881905,0.96592583,0.63570918,0.77192865,133.99333333
3.0,0.0,2024.0,2.0,9.0,178.2,181.83,0.38268343,0.92387953,0.63598597,0.77170062,107.06666667
4.0,0.0,2024.0,2.0,9.0,181.83,181.83,0.5,0.8660254,0.63626269,0.77147248,111.12
5.0,0.0,2024.0,2.0,9.0,158.99333333,155.2,0.60876143,0.79335334,0.63653932,0.77124425,135.365
6.0,0.0,2024.0,2.0,9.0,154.462,151.52,0.70710678,0.70710678,0.63681587,0.77101592,116.63
7.0,0.0,2024.0,2.0,9.0,145.34833333,147.855,0.79335334,0.60876143,0.63709234,0.77078749,97.64
8.0,0.0,2024.0,2.0,9.0,135.57833333,132.1,0.8660254,0.5,0.63736872,0.77055896,135.88
9.0,0.0,2024.0,2.0,9.0,130.05666667,130.035,0.92387953,0.38268343,0.63764503,0.77033033,96.84
10.0,0.0,2024.0,2.0,9.0,129.745,129.71,0.96592583,0.25881905,0.63792125,0.7701016,104.69333333
11.0,0.0,2024.0,2.0,9.0,132.895,129.17,0.99144486,0.13052619,0.63819739,0.76987278,104.94
12.0,0.0,2024.0,2.0,9.0,77.71333333,105.935,1.0,0.0,0.63847345,0.76964385,79.37666667
13.0,0.0,2024.0,2.0,9.0,80.36166667,91.91,0.99144486,-0.13052619,0.63874942,0.76941483,121.01
14.0,0.0,2024.0,2.0,9.0,82.81285714,95.32,0.96592583,-0.25881905,0.63902532,0.7691857,119.02142857
15.0,0.0,2024.0,2.0,9.0,135.87857143,129.4,0.92387953,-0.38268343,0.63930113,0.76895648,134.03571429
16.0,0.0,2024.0,2.0,9.0,150.41285714,150.48,0.8660254,-0.5,0.63957686,0.76872716,137.04333333
17.0,0.0,2024.0,2.0,9.0,138.77857143,132.42,0.79335334,-0.60876143,0.6398525,0.76849774,128.75
18.0,0.0,2024.0,2.0,9.0,133.51285714,127.72,0.70710678,-0.70710678,0.64012807,0.76826822,119.39
19.0,0.0,2024.0,2.0,9.0,101.78857143,97.2,0.60876143,-0.79335334,0.64040355,0.7680386,109.53142857
20.0,0.0,2024.0,2.0,9.0,75.16571429,80.21,0.5,-0.8660254,0.64067895,0.76780888,105.29
